       TIC   RAJ2000   DEJ2000 class   varname       r   source
---------- --------- --------- ----- --------- ------- --------
 399814051  74.02227  10.05253    EA             0.000 VilaNova
 399832376  30.99722  78.55607    EA             0.000 VilaNova
 399860444 286.80849  49.31641    EA             0.000 VilaNova
 399947158  51.79232   9.73272    EA    xi Tau   0.222     GCVS
 400016385 230.68115  16.26132    EW    OU Ser   0.082     GCVS
 400105121  97.00788  77.82608    EA    AV Cam   0.010     GCVS
 400525177 134.14277 -50.25870    EB             0.000 VilaNova
 400621146  95.95561  31.68098    EA             0.000 VilaNova
 400940488  17.37027  68.65410    EA             0.000 VilaNova
 401309413 135.36071 -50.03448    EA             0.000 VilaNova
 401498844  41.14309  79.19882    EA  V405 Cep   0.049     GCVS
 401606923 303.89589 -81.83129    EA             0.000 VilaNova
 401626459 220.16027 -60.02691    EA             0.000 VilaNova
 401869914  51.76824 -45.88238    EA             0.000 VilaNova
 401889117  52.24337 -42.26017    EA             0.000 VilaNova
 401925979  57.37777  -4.52048    EB             0.000 VilaNova
 401926767  57.35215  -1.24237    EA             0.000 VilaNova
 401928563  57.45314  -5.87324    EW             0.000 VilaNova
 401946845  57.83212  -3.52225    EW             0.000 VilaNova
 402065927 352.67017 -69.89287    EB             0.000 VilaNova
 402107145 182.33616 -27.98208    EW             0.000 VilaNova
 402112785  11.24385 -33.07620    EA             0.000 VilaNova
 402130407  11.64082 -33.51616    EW             0.000 VilaNova
 402227264 220.67809 -74.31317    EW    NT Aps   5.844     GCVS
 402319281 353.54590 -15.51698    EW             0.000 VilaNova
 402324760 353.78376 -15.82221    EW             0.000 VilaNova
 402339590 354.03717 -16.46898    EA             0.000 VilaNova
 402447670 168.70590 -70.36046    EB             0.000 VilaNova
 402918060 225.55899 -72.23418    EA             0.000 VilaNova
 402978131  15.57684  81.87558    EA     U Cep   0.018     GCVS
 403037785  29.21468  42.10061    EA             0.000 VilaNova
 403136932 333.76738 -54.27833    EW             0.000 VilaNova
 403153647 336.83830 -58.00063    EA             0.000 VilaNova
 403625251  27.99717  55.14738    EA  V436 Per   0.019     GCVS
 404103665 322.98382  61.50011    EA             0.000 VilaNova
 404113676 322.94413  65.48529    EA             0.000 VilaNova
 404123632 292.48730 -49.68960    EA             0.000 VilaNova
 404156386 294.28661 -51.56691    EA             0.000 VilaNova
 404460906  15.86397 -12.17306    EW             0.000 VilaNova
 404477044  37.44894 -13.24798    EA             0.000 VilaNova
 404482465 201.72491   7.65900    EW  V641 Vir   0.025     GCVS
 404635917 305.00191   4.63237    EA V1828 Aql   0.029     GCVS
 404804908  84.75984 -70.90284    EA             0.000 VilaNova
 404854539  84.99761 -68.47838    EW             0.000 VilaNova
 404927661  85.48822 -66.09203    EA             0.000 VilaNova
 405034090 113.25002 -13.82736    EW             0.000 VilaNova
 405177882 181.14565 -47.61431    EA             0.000 VilaNova
 405266161   0.29774   9.07817    EW    EW Psc   0.040     GCVS
 405352433  22.56860  13.55701    EW    HO Psc   0.068     GCVS
 405391996 128.78576 -13.75800    EA             0.000 VilaNova
 405504882 224.66692  56.75200    EA             0.000 VilaNova
 405533713 202.44316 -32.33387    EW             0.000 VilaNova
 405543959 256.85198  36.25715    EW             0.000 VilaNova
 405605748 202.04078 -32.72364    EB  V700 Cen   0.190     GCVS
 405685992 285.97824  48.22548    EA             0.000 VilaNova
 406347247 330.66917 -84.26500    EA    ET Oct   0.136     GCVS
 406421379 308.29282  24.86538    EA             0.000 VilaNova
 406681360 359.37430  73.33914    EA             0.000 VilaNova
 406732815 188.25118  26.71621    EW    RW Com   0.066     GCVS
 406758816 161.33543  45.56631    EA             0.000 VilaNova
 406781370 170.52351  46.72598    EW             0.000 VilaNova
 406798603 225.69208  37.91011    EB             0.000 VilaNova
 406947878 290.29841  47.97860    EB             0.000 VilaNova
 406951407 290.28489  51.03359    EW             0.000 VilaNova
 407000096 290.39724  50.06509    EA             0.000 VilaNova
 407064902 232.79616 -78.75295    EB    PS Aps   0.062     GCVS
 407165509 235.89780 -83.80079    EA             0.000 VilaNova
 407335769   0.82595  32.84586    EA    TW And   0.032     GCVS
 407515765   2.58769  82.17136    EA             0.000 VilaNova
 407584737 352.77381 -74.13452    EA             0.000 VilaNova
 407594410 295.98322  27.13541    EA             0.000 VilaNova
 407661994  83.04291 -73.00542    EA             0.000 VilaNova
 407823917 273.32570 -78.74290    EA             0.000 VilaNova
 407824089 273.19248 -78.99179    EA             0.000 VilaNova
 407933440  60.97632  28.12597    EA    RW Tau   0.087     GCVS
 408068720  18.37327  -7.63579    EA             0.000 VilaNova
 408310006 144.87536 -20.98247    EA             0.000 VilaNova
 408351795 145.04845 -19.52185    EA             0.000 VilaNova
 408351887 144.99061 -19.32810    EB             0.000 VilaNova
 408469352 359.24094  10.80437    EW  V619 Peg   0.086     GCVS
 408474216 310.99932  26.44839    EA             0.000 VilaNova
 408512382 194.65394 -21.71325    EA             0.000 VilaNova
 408518243  14.14954  10.67356    EW    ET Psc   0.014     GCVS
 408552008 195.16774 -20.17882    EA             0.000 VilaNova
 408603278  69.76814  34.65671    EB    HU Aur   0.101     GCVS
 408651394  70.09578  31.44616    EA             0.000 VilaNova
 408651399  70.09731  31.45037    EA             0.000 VilaNova
 408937625  79.58778  36.63205    EB             0.000 VilaNova
 409056401  79.81926  38.59659    EA             0.000 VilaNova
 409319605 109.86741 -16.39525    EA             0.000 VilaNova
 409343223 190.67159  20.98985    EA             0.000 VilaNova
 409455615 349.59718  41.77367    EB             0.000 VilaNova
 409523757  35.39859  44.59997    EA             0.000 VilaNova
 409797166 126.46501 -16.37980    EA  V751 Pup   0.115     GCVS
 409900613 144.89253 -17.59858    EA             0.000 VilaNova
 409934687 302.83223 -71.66735    EA             0.000 VilaNova
 409942986 145.00999 -17.16457    EW             0.000 VilaNova
 410154584 352.96958 -71.55346    EA             0.000 VilaNova
 410187905 353.48296 -69.18729    EB             0.000 VilaNova
 410193513  65.06985  42.31439    EA    RW Per   0.067     GCVS
 410245402 133.98021 -20.89835    EA             0.000 VilaNova
 410299018 149.77970 -22.14201    EW             0.000 VilaNova
 410354930  55.96006 -84.00080    EA             0.000 VilaNova
 410359381 150.54821 -19.76681    EA    OZ Hya   0.020     GCVS
 410392940 166.57698 -18.75774    EW             0.000 VilaNova
 410418820  82.55785 -84.78510    EA             0.000 VilaNova
 410477617  25.44445  49.30320    EA             0.000 VilaNova
 410578942 176.92440 -68.98617    EB             0.000 VilaNova
 410620593  37.12712  52.65488    EA             0.000 VilaNova
 410654298 177.00911 -66.11488    EA             0.000 VilaNova
 411043004 328.45040  62.61442    EW    EM Cep   0.020     GCVS
 411187361 153.23880  10.28204    EW    MS Leo   0.053     GCVS
 411685204 189.31979 -56.78817    EA    EP Cru   0.011     GCVS
 411712609 219.08507 -55.25816    EW             0.000 VilaNova
 411900341 219.01276 -58.47355    EA V1209 Cen   0.090     GCVS
 412063998   0.50694 -66.88859    EW             0.000 VilaNova
 412638697 329.64239  60.95049    EB             0.000 VilaNova
 413162396 127.91982 -20.11313    EA             0.000 VilaNova
 413376180 176.73904 -22.56300    EA             0.000 VilaNova
 413738130 336.63866  57.36100    EA             0.000 VilaNova
 414019028 336.66357  57.12257    EA             0.000 VilaNova
 414807623  13.19071  14.02355    EA             0.000 VilaNova
 415434817 131.09308 -21.78673    EA             0.000 VilaNova
 415469752 337.43147  57.34533    EA             0.000 VilaNova
 415528958 131.39425 -21.96704    EA             0.000 VilaNova
 415873588 197.82266 -23.59040    EA             0.000 VilaNova
 415969184 342.14864 -20.31194    EB             0.000 VilaNova
 416024040 209.19198  22.75294    EB             0.000 VilaNova
 416264037 289.60863  48.88410    EA             0.000 VilaNova
 416537915 173.22068  55.41853    EA    HR UMa   0.134     GCVS
 416635004 299.07829  48.02197    EA             0.000 VilaNova
 417052182 304.21174  41.96146    EW             0.000 VilaNova
 417118871 198.96201  43.88567    EW             0.000 VilaNova
 417126296 308.02071  19.98143    EA             0.000 VilaNova
 417175621 219.28675  35.92974    EA             0.000 VilaNova
 417277789 323.24242  49.89884    EA             0.000 VilaNova
 417436387 323.48092  50.75110    EA             0.000 VilaNova
 417497545 323.50499  49.93318    EA             0.000 VilaNova
 417585921   0.08602  60.99531    EA             0.000 VilaNova
 417678051 291.06141  50.25542    EA V2365 Cyg   0.024     GCVS
 417728463  82.43374  69.06233    EA             0.000 VilaNova
 417728778  82.44547  69.49594    EA             0.000 VilaNova
 417734853 299.50859  67.86096    EA             0.000 VilaNova
 417765877 356.56165  75.93664    EA             0.000 VilaNova
 417885833  64.19044  38.14034    EA             0.000 VilaNova
 418221292 322.89999  77.88662    EA             0.000 VilaNova
 418244848  50.36053  73.43554    EA             0.000 VilaNova
 418292424  55.64973  77.17040    EA             0.000 VilaNova
 418532689 206.47660 -78.80722    EB             0.000 VilaNova
 418720347 210.26014 -82.61596    EA             0.000 VilaNova
 418998975 345.09959  41.12468    EW             0.000 VilaNova
 419635446 323.43788 -67.56359    EW             0.000 VilaNova
 419736605 324.20725 -70.33354    EB    RS Ind   0.050     GCVS
 419744996 325.19438 -69.37459    EA             0.000 VilaNova
 419994778  34.46460   2.37285    EW             0.000 VilaNova
 420114772 290.42980  74.76264    EA             0.000 VilaNova
 420114776 290.42890  74.76815    EA             0.000 VilaNova
 420116962 332.17008  45.74225    EA             0.000 VilaNova
 420137341 291.66727  73.57853    EW             0.000 VilaNova
 420574964  78.08725  71.22361    EA             0.000 VilaNova
 420645952  48.36459  74.29635    EB             0.000 VilaNova
 420757505  67.17538  79.70193    EA             0.000 VilaNova
 420814525 330.79489  18.88432    EA  V376 Peg   0.063     GCVS
 420947520 273.57267  48.18806    EA             0.000 VilaNova
 420962954  82.07734 -19.52131    EW             0.000 VilaNova
 421110675  11.46960  63.08568    EW             0.000 VilaNova
 421191260 182.17225 -29.66300    EA             0.000 VilaNova
 421285598 261.92395 -54.11274    EA             0.000 VilaNova
 421334320 288.99396  57.72160    EA             0.000 VilaNova
 421714420 324.69071  55.79163    EA             0.000 VilaNova
 421718004 324.76163  54.96717    EA             0.000 VilaNova
 421726141 334.68057  54.67596    EA  V345 Lac   0.071     GCVS
 421811740 216.69748   8.38174    EB    DW Boo   0.095     GCVS
 422035581 341.04210   0.98160    EW  V351 Aqr   0.082     GCVS
 422038373 301.36512 -57.04811    EA             0.000 VilaNova
 422246362 193.80513   7.09818    EA             0.000 VilaNova
 422251657 193.98470   8.19967    EA             0.000 VilaNova
 422252417 194.12269   8.82235    EB             0.000 VilaNova
 422274807 194.56665  10.68729    EB  V687 Vir   0.059     GCVS
 422327572 203.19224 -17.75908    EW             0.000 VilaNova
 422523985 351.95162   4.85665    EW    VZ Psc   0.070     GCVS
 422844353  37.03698   5.59660    EA             0.000 VilaNova
 422914426  38.31814   3.13546    EB             0.000 VilaNova
 422920321  39.18385  44.39319    EA             0.000 VilaNova
 423275733 140.50639 -23.94617    EA             0.000 VilaNova
 423279462 140.68157 -18.17775    EA             0.000 VilaNova
 423311936 277.82746  26.93670    EB  V477 Lyr   1.356     GCVS
 423358373  14.47432  -0.77628    EW             0.000 VilaNova
 423363853 141.34930 -23.64893    EA             0.000 VilaNova
 423387084  29.02625  -0.73894    EB             0.000 VilaNova
 423439467  47.50058 -12.10532    EB             0.000 VilaNova
 423524230 169.18682 -19.89647    EA             0.000 VilaNova
 423530755 185.30902 -20.70801    EA             0.000 VilaNova
 423833748  62.65625 -38.92805    EW             0.000 VilaNova
 423987361 235.84192 -63.66421    EA             0.000 VilaNova
 424008045  10.16765  41.42267    EA             0.000 VilaNova
 424439457 279.43169  61.97061    EA             0.000 VilaNova
 424461577 279.73427  60.39818    EB             0.000 VilaNova
 424719589 294.67160  54.97379    EA             0.000 VilaNova
 424723563 294.57358  59.07482    EW             0.000 VilaNova
 424796997 291.06865 -51.50004    EA             0.000 VilaNova
 424992973  81.80926 -18.57851    EA             0.000 VilaNova
 425064757  82.91817 -69.88393    EA             0.000 VilaNova
 425077106  41.24317 -17.78113    EA             0.000 VilaNova
 425166925 111.26514   6.64728    EA             0.000 VilaNova
 425172025 111.30340  11.97044    EA             0.000 VilaNova
 425206121 111.50954   7.61578    EA             0.000 VilaNova
 425223388 111.78927   7.33540    EA             0.000 VilaNova
 425281171 168.18789   0.34801    EA    FM Leo   0.090     GCVS
 425549135 286.08970 -34.19747    EA             0.000 VilaNova
 425594181 214.59258 -29.88125    EA             0.000 VilaNova
 425675208 289.64070 -46.60825    EA             0.000 VilaNova
 426389397  86.19543  40.18415    EA             0.000 VilaNova
 426417655  86.41744  41.10682    EA  V620 Aur   0.160     GCVS
 426422372 243.41098 -76.26999    EA             0.000 VilaNova
 426541180 244.93027 -72.21479    EA             0.000 VilaNova
 426588729  56.41851   6.05000    EA             0.000 VilaNova
 426803687 304.91823  35.78636    EB             0.000 VilaNova
 427041696 305.01412  33.94306    EA             0.000 VilaNova
 427063387 339.95484  52.99901    EA             0.000 VilaNova
 427147238 321.48902  65.26149    EA             0.000 VilaNova
 427240420 322.03917  63.35039    EA             0.000 VilaNova
 427312571 352.50808  58.54892    EA             0.000 VilaNova
 427348923  83.53199  -0.20785    EA             0.000 VilaNova
